ID_Venta,Fecha,ID_Cliente,Región_Cliente,ID_Producto,Cantidad,Método_Pago,Método_Pago_Nombre,Estado,Nombre_Producto,Precio_Unitario,Categoría,Total_Venta,Mes,Nro de Mes,Mes_Año,Cat_MetodoPago,Año
223,18/2/2024,221,Buenos Aires,29,1,5,Transferencia,Completa,Cerveza,$11.54,Bebidas,$11.54,febrero,2,domingo-02,Bebidas - Transferencia,2024
236,18/2/2024,44,Buenos Aires,21,4,5,Transferencia,Pendiente,Zanahorias,$3.25,Frutas y Verduras,$13.00,febrero,2,domingo-02,Frutas y Verduras - Transferencia,2024
434,18/2/2024,90,Buenos Aires,23,1,5,Transferencia,Completa,Papas fritas,$8.23,Congelados,$8.23,febrero,2,domingo-02,Congelados - Transferencia,2024
539,18/2/2024,274,Buenos Aires,14,2,5,Transferencia,Completa,Facturas,$12.36,Panadería,$24.72,febrero,2,domingo-02,Panadería - Transferencia,2024
801,18/2/2024,37,Cuyo,27,3,1,Efectivo,Completa,Agua mineral,$6.21,Bebidas,$18.63,febrero,2,domingo-02,Bebidas - Efectivo,2024
1007,18/2/2024,77,Buenos Aires,11,6,5,Transferencia,Completa,Salchicha,$11.23,Carnicería,$67.38,febrero,2,domingo-02,Carnicería - Transferencia,2024
1181,18/2/2024,171,Cuyo,17,4,4,Mercado Pago,Completa,Manzanas,$6.54,Frutas y Verduras,$26.16,febrero,2,domingo-02,Frutas y Verduras - Mercado Pago,2024
1625,18/2/2024,145,Buenos Aires,38,4,3,Tarjeta de Débito,Completa,Atún enlatado,$6.21,Conservas,$24.84,febrero,2,domingo-02,Conservas - Tarjeta de Débito,2024
1983,18/2/2024,63,Buenos Aires,27,4,5,Transferencia,Completa,Agua mineral,$6.21,Bebidas,$24.84,febrero,2,domingo-02,Bebidas - Transferencia,2024
2409,18/2/2024,252,Patagonia,15,4,5,Transferencia,Completa,Medialunas,$3.51,Panadería,$14.04,febrero,2,domingo-02,Panadería - Transferencia,2024
2964,18/2/2024,269,Centro,7,2,1,Efectivo,Completa,Chorizo,$11.25,Carnicería,$22.50,febrero,2,domingo-02,Carnicería - Efectivo,2024
53,19/2/2024,66,Buenos Aires,30,2,5,Transferencia,Completa,Vino tinto,$13.54,Bebidas,$27.08,febrero,2,lunes-02,Bebidas - Transferencia,2024
447,19/2/2024,249,Buenos Aires,27,5,1,Efectivo,Completa,Agua mineral,$6.21,Bebidas,$31.05,febrero,2,lunes-02,Bebidas - Efectivo,2024
454,19/2/2024,131,Buenos Aires,13,5,4,Mercado Pago,Completa,Pan integral,$12.56,Panadería,$62.80,febrero,2,lunes-02,Panadería - Mercado Pago,2024
1332,19/2/2024,1,Patagonia,29,4,4,Mercado Pago,Completa,Cerveza,$11.54,Bebidas,$46.16,febrero,2,lunes-02,Bebidas - Mercado Pago,2024
1722,19/2/2024,266,Buenos Aires,7,3,4,Mercado Pago,Completa,Chorizo,$11.25,Carnicería,$33.75,febrero,2,lunes-02,Carnicería - Mercado Pago,2024
2134,19/2/2024,116,Buenos Aires,29,5,2,Tarjeta de Crédito,Completa,Cerveza,$11.54,Bebidas,$57.70,febrero,2,lunes-02,Bebidas - Tarjeta de Crédito,2024
2310,19/2/2024,139,Buenos Aires,11,2,5,Transferencia,Completa,Salchicha,$11.23,Carnicería,$22.46,febrero,2,lunes-02,Carnicería - Transferencia,2024
2926,19/2/2024,210,Centro,37,2,1,Efectivo,Completa,Garbanzos,$3.65,Conservas,$7.30,febrero,2,lunes-02,Conservas - Efectivo,2024
2969,19/2/2024,128,Buenos Aires,9,1,5,Transferencia,Completa,Pollo,$18.56,Carnicería,$18.56,febrero,2,lunes-02,Carnicería - Transferencia,2024
11,20/2/2024,237,Buenos Aires,25,6,1,Efectivo,Completa,Pizza congelada,$15.45,Congelados,$92.70,febrero,2,martes-02,Congelados - Efectivo,2024
110,20/2/2024,31,Centro,11,2,3,Tarjeta de Débito,Completa,Salchicha,$11.23,Carnicería,$22.46,febrero,2,martes-02,Carnicería - Tarjeta de Débito,2024
979,20/2/2024,30,Buenos Aires,29,5,1,Efectivo,Completa,Cerveza,$11.54,Bebidas,$57.70,febrero,2,martes-02,Bebidas - Efectivo,2024
1633,20/2/2024,27,Buenos Aires,11,5,4,Mercado Pago,Completa,Salchicha,$11.23,Carnicería,$56.15,febrero,2,martes-02,Carnicería - Mercado Pago,2024
2176,20/2/2024,48,Patagonia,12,5,1,Efectivo,Completa,Pan francés,$8.12,Panadería,$40.60,febrero,2,martes-02,Panadería - Efectivo,2024
2227,20/2/2024,239,Buenos Aires,8,4,5,Transferencia,Completa,Milanesa,$16.21,Carnicería,$64.84,febrero,2,martes-02,Carnicería - Transferencia,2024
2325,20/2/2024,13,Centro,2,4,4,Mercado Pago,Completa,Yogur,$5.21,Lácteos,$20.84,febrero,2,martes-02,Lácteos - Mercado Pago,2024
2427,20/2/2024,57,Centro,35,2,1,Efectivo,Completa,Arroz,$4.25,Conservas,$8.50,febrero,2,martes-02,Conservas - Efectivo,2024
2929,20/2/2024,28,NEA,11,1,3,Tarjeta de Débito,Completa,Salchicha,$11.23,Carnicería,$11.23,febrero,2,martes-02,Carnicería - Tarjeta de Débito,2024
168,21/2/2024,186,Patagonia,2,1,4,Mercado Pago,Completa,Yogur,$5.21,Lácteos,$5.21,febrero,2,miércoles-02,Lácteos - Mercado Pago,2024
691,21/2/2024,175,Buenos Aires,14,1,1,Efectivo,Completa,Facturas,$12.36,Panadería,$12.36,febrero,2,miércoles-02,Panadería - Efectivo,2024
851,21/2/2024,13,Centro,14,2,4,Mercado Pago,Completa,Facturas,$12.36,Panadería,$24.72,febrero,2,miércoles-02,Panadería - Mercado Pago,2024
986,21/2/2024,273,Cuyo,7,4,1,Efectivo,Completa,Chorizo,$11.25,Carnicería,$45.00,febrero,2,miércoles-02,Carnicería - Efectivo,2024
1041,21/2/2024,312,Cuyo,9,3,3,Tarjeta de Débito,Completa,Pollo,$18.56,Carnicería,$55.68,febrero,2,miércoles-02,Carnicería - Tarjeta de Débito,2024
2560,21/2/2024,249,Buenos Aires,33,3,5,Transferencia,Completa,Papas chips,$8.54,Galletitas y Snacks,$25.62,febrero,2,miércoles-02,Galletitas y Snacks - Transferencia,2024
2751,21/2/2024,19,Centro,2,5,4,Mercado Pago,Completa,Yogur,$5.21,Lácteos,$26.05,febrero,2,miércoles-02,Lácteos - Mercado Pago,2024
2905,21/2/2024,226,Patagonia,5,4,4,Mercado Pago,Completa,Manteca,$5.65,Lácteos,$22.60,febrero,2,miércoles-02,Lácteos - Mercado Pago,2024
338,22/2/2024,103,Patagonia,12,2,3,Tarjeta de Débito,Completa,Pan francés,$8.12,Panadería,$16.24,febrero,2,jueves-02,Panadería - Tarjeta de Débito,2024
407,22/2/2024,32,Cuyo,5,3,3,Tarjeta de Débito,Completa,Manteca,$5.65,Lácteos,$16.95,febrero,2,jueves-02,Lácteos - Tarjeta de Débito,2024
1184,22/2/2024,106,NEA,38,6,5,Transferencia,Completa,Atún enlatado,$6.21,Conservas,$37.26,febrero,2,jueves-02,Conservas - Transferencia,2024
1200,22/2/2024,143,Buenos Aires,32,1,5,Transferencia,Pendiente,Galletitas de chocolate,$6.25,Galletitas y Snacks,$6.25,febrero,2,jueves-02,Galletitas y Snacks - Transferencia,2024
1792,22/2/2024,81,Buenos Aires,9,4,1,Efectivo,Completa,Pollo,$18.56,Carnicería,$74.24,febrero,2,jueves-02,Carnicería - Efectivo,2024
2027,22/2/2024,184,Buenos Aires,32,4,1,Efectivo,Completa,Galletitas de chocolate,$6.25,Galletitas y Snacks,$25.00,febrero,2,jueves-02,Galletitas y Snacks - Efectivo,2024
2206,22/2/2024,236,Buenos Aires,23,1,1,Efectivo,Completa,Papas fritas,$8.23,Congelados,$8.23,febrero,2,jueves-02,Congelados - Efectivo,2024
2235,22/2/2024,20,Cuyo,28,6,5,Transferencia,Completa,Jugos de frutas,$9.45,Bebidas,$56.70,febrero,2,jueves-02,Bebidas - Transferencia,2024
2449,22/2/2024,262,Buenos Aires,1,2,5,Transferencia,Pendiente,Leche,$12.24,Lácteos,$24.48,febrero,2,jueves-02,Lácteos - Transferencia,2024
2527,22/2/2024,55,Patagonia,14,3,5,Transferencia,Completa,Facturas,$12.36,Panadería,$37.08,febrero,2,jueves-02,Panadería - Transferencia,2024
85,23/2/2024,91,Buenos Aires,4,5,2,Tarjeta de Crédito,Completa,Queso rallado,$19.23,Lácteos,$96.15,febrero,2,viernes-02,Lácteos - Tarjeta de Crédito,2024
784,23/2/2024,279,Centro,10,4,2,Tarjeta de Crédito,Completa,Costilla de cerdo,$14.25,Carnicería,$57.00,febrero,2,viernes-02,Carnicería - Tarjeta de Crédito,2024
1586,23/2/2024,166,NEA,38,2,4,Mercado Pago,Pendiente,Atún enlatado,$6.21,Conservas,$12.42,febrero,2,viernes-02,Conservas - Mercado Pago,2024
2869,23/2/2024,247,Buenos Aires,4,2,4,Mercado Pago,Completa,Queso rallado,$19.23,Lácteos,$38.46,febrero,2,viernes-02,Lácteos - Mercado Pago,2024
2982,23/2/2024,229,Cuyo,34,2,4,Mercado Pago,Completa,Maníes,$5.45,Galletitas y Snacks,$10.90,febrero,2,viernes-02,Galletitas y Snacks - Mercado Pago,2024
88,24/2/2024,176,NEA,37,1,5,Transferencia,Completa,Garbanzos,$3.65,Conservas,$3.65,febrero,2,sábado-02,Conservas - Transferencia,2024
267,24/2/2024,273,Cuyo,13,1,4,Mercado Pago,Pendiente,Pan integral,$12.56,Panadería,$12.56,febrero,2,sábado-02,Panadería - Mercado Pago,2024
342,24/2/2024,109,Cuyo,7,3,3,Tarjeta de Débito,Completa,Chorizo,$11.25,Carnicería,$33.75,febrero,2,sábado-02,Carnicería - Tarjeta de Débito,2024
783,24/2/2024,124,NEA,30,1,2,Tarjeta de Crédito,Completa,Vino tinto,$13.54,Bebidas,$13.54,febrero,2,sábado-02,Bebidas - Tarjeta de Crédito,2024
948,24/2/2024,218,Centro,11,1,4,Mercado Pago,Completa,Salchicha,$11.23,Carnicería,$11.23,febrero,2,sábado-02,Carnicería - Mercado Pago,2024
1416,24/2/2024,31,Centro,38,2,5,Transferencia,Completa,Atún enlatado,$6.21,Conservas,$12.42,febrero,2,sábado-02,Conservas - Transferencia,2024
1674,24/2/2024,75,NEA,23,4,5,Transferencia,Pendiente,Papas fritas,$8.23,Congelados,$32.92,febrero,2,sábado-02,Congelados - Transferencia,2024
1852,24/2/2024,230,Centro,1,4,5,Transferencia,Pendiente,Leche,$12.24,Lácteos,$48.96,febrero,2,sábado-02,Lácteos - Transferencia,2024
2439,24/2/2024,142,Cuyo,7,3,5,Transferencia,Completa,Chorizo,$11.25,Carnicería,$33.75,febrero,2,sábado-02,Carnicería - Transferencia,2024
2835,24/2/2024,57,Centro,3,5,5,Transferencia,Pendiente,Queso cremoso,$17.23,Lácteos,$86.15,febrero,2,sábado-02,Lácteos - Transferencia,2024
134,25/2/2024,308,Centro,10,1,4,Mercado Pago,Completa,Costilla de cerdo,$14.25,Carnicería,$14.25,febrero,2,domingo-02,Carnicería - Mercado Pago,2024
1999,25/2/2024,209,Buenos Aires,33,2,5,Transferencia,Completa,Papas chips,$8.54,Galletitas y Snacks,$17.08,febrero,2,domingo-02,Galletitas y Snacks - Transferencia,2024
2155,25/2/2024,162,Patagonia,17,1,3,Tarjeta de Débito,Pendiente,Manzanas,$6.54,Frutas y Verduras,$6.54,febrero,2,domingo-02,Frutas y Verduras - Tarjeta de Débito,2024
2309,25/2/2024,82,Buenos Aires,1,4,4,Mercado Pago,Pendiente,Leche,$12.24,Lácteos,$48.96,febrero,2,domingo-02,Lácteos - Mercado Pago,2024
2331,25/2/2024,228,Centro,1,2,3,Tarjeta de Débito,Completa,Leche,$12.24,Lácteos,$24.48,febrero,2,domingo-02,Lácteos - Tarjeta de Débito,2024
2729,25/2/2024,166,NEA,9,4,3,Tarjeta de Débito,Completa,Pollo,$18.56,Carnicería,$74.24,febrero,2,domingo-02,Carnicería - Tarjeta de Débito,2024
39,26/2/2024,183,Patagonia,26,2,4,Mercado Pago,Completa,Hamburgesas congeladas,$9.54,Congelados,$19.08,febrero,2,lunes-02,Congelados - Mercado Pago,2024
577,26/2/2024,169,Centro,3,1,3,Tarjeta de Débito,Completa,Queso cremoso,$17.23,Lácteos,$17.23,febrero,2,lunes-02,Lácteos - Tarjeta de Débito,2024
1287,26/2/2024,22,Centro,25,6,1,Efectivo,Completa,Pizza congelada,$15.45,Congelados,$92.70,febrero,2,lunes-02,Congelados - Efectivo,2024
1830,26/2/2024,291,NEA,32,4,4,Mercado Pago,Completa,Galletitas de chocolate,$6.25,Galletitas y Snacks,$25.00,febrero,2,lunes-02,Galletitas y Snacks - Mercado Pago,2024
2067,26/2/2024,73,Centro,23,1,4,Mercado Pago,Completa,Papas fritas,$8.23,Congelados,$8.23,febrero,2,lunes-02,Congelados - Mercado Pago,2024
2978,26/2/2024,108,Patagonia,3,3,1,Efectivo,Completa,Queso cremoso,$17.23,Lácteos,$51.69,febrero,2,lunes-02,Lácteos - Efectivo,2024
713,27/2/2024,64,NEA,14,2,4,Mercado Pago,Completa,Facturas,$12.36,Panadería,$24.72,febrero,2,martes-02,Panadería - Mercado Pago,2024
1841,27/2/2024,37,Cuyo,38,6,5,Transferencia,Completa,Atún enlatado,$6.21,Conservas,$37.26,febrero,2,martes-02,Conservas - Transferencia,2024
2248,27/2/2024,16,Buenos Aires,22,1,4,Mercado Pago,Pendiente,Cebolla,$4.21,Frutas y Verduras,$4.21,febrero,2,martes-02,Frutas y Verduras - Mercado Pago,2024
2272,27/2/2024,85,Cuyo,16,6,4,Mercado Pago,Completa,Tortas,$15.23,Panadería,$91.38,febrero,2,martes-02,Panadería - Mercado Pago,2024
2442,27/2/2024,266,Buenos Aires,26,3,5,Transferencia,Completa,Hamburgesas congeladas,$9.54,Congelados,$28.62,febrero,2,martes-02,Congelados - Transferencia,2024
2789,27/2/2024,35,NOA,22,5,1,Efectivo,Completa,Cebolla,$4.21,Frutas y Verduras,$21.05,febrero,2,martes-02,Frutas y Verduras - Efectivo,2024
2901,27/2/2024,34,Cuyo,19,1,4,Mercado Pago,Completa,Tomates,$6.54,Frutas y Verduras,$6.54,febrero,2,martes-02,Frutas y Verduras - Mercado Pago,2024
89,28/2/2024,6,Buenos Aires,10,2,3,Tarjeta de Débito,Completa,Costilla de cerdo,$14.25,Carnicería,$28.50,febrero,2,miércoles-02,Carnicería - Tarjeta de Débito,2024
271,28/2/2024,66,Buenos Aires,6,6,4,Mercado Pago,Completa,Asado,$28.56,Carnicería,$171.36,febrero,2,miércoles-02,Carnicería - Mercado Pago,2024
545,28/2/2024,20,Cuyo,26,4,4,Mercado Pago,Completa,Hamburgesas congeladas,$9.54,Congelados,$38.16,febrero,2,miércoles-02,Congelados - Mercado Pago,2024
795,28/2/2024,256,Buenos Aires,25,6,5,Transferencia,Completa,Pizza congelada,$15.45,Congelados,$92.70,febrero,2,miércoles-02,Congelados - Transferencia,2024
1749,28/2/2024,95,Buenos Aires,33,1,5,Transferencia,Completa,Papas chips,$8.54,Galletitas y Snacks,$8.54,febrero,2,miércoles-02,Galletitas y Snacks - Transferencia,2024
2047,28/2/2024,117,NOA,17,1,5,Transferencia,Completa,Manzanas,$6.54,Frutas y Verduras,$6.54,febrero,2,miércoles-02,Frutas y Verduras - Transferencia,2024
2294,28/2/2024,316,Centro,35,2,1,Efectivo,Completa,Arroz,$4.25,Conservas,$8.50,febrero,2,miércoles-02,Conservas - Efectivo,2024
2346,28/2/2024,274,Buenos Aires,25,4,3,Tarjeta de Débito,Completa,Pizza congelada,$15.45,Congelados,$61.80,febrero,2,miércoles-02,Congelados - Tarjeta de Débito,2024
2460,28/2/2024,301,Cuyo,15,5,4,Mercado Pago,Completa,Medialunas,$3.51,Panadería,$17.55,febrero,2,miércoles-02,Panadería - Mercado Pago,2024
2550,28/2/2024,138,Buenos Aires,23,4,3,Tarjeta de Débito,Pendiente,Papas fritas,$8.23,Congelados,$32.92,febrero,2,miércoles-02,Congelados - Tarjeta de Débito,2024
2600,28/2/2024,187,Buenos Aires,25,4,5,Transferencia,Completa,Pizza congelada,$15.45,Congelados,$61.80,febrero,2,miércoles-02,Congelados - Transferencia,2024
3,29/2/2024,31,Centro,21,3,3,Tarjeta de Débito,Completa,Zanahorias,$3.25,Frutas y Verduras,$9.75,febrero,2,jueves-02,Frutas y Verduras - Tarjeta de Débito,2024
123,29/2/2024,169,Centro,32,5,5,Transferencia,Completa,Galletitas de chocolate,$6.25,Galletitas y Snacks,$31.25,febrero,2,jueves-02,Galletitas y Snacks - Transferencia,2024
452,29/2/2024,115,Cuyo,4,5,4,Mercado Pago,Completa,Queso rallado,$19.23,Lácteos,$96.15,febrero,2,jueves-02,Lácteos - Mercado Pago,2024
1037,29/2/2024,48,Patagonia,30,6,4,Mercado Pago,Completa,Vino tinto,$13.54,Bebidas,$81.24,febrero,2,jueves-02,Bebidas - Mercado Pago,2024
1190,29/2/2024,119,Patagonia,21,1,3,Tarjeta de Débito,Completa,Zanahorias,$3.25,Frutas y Verduras,$3.25,febrero,2,jueves-02,Frutas y Verduras - Tarjeta de Débito,2024
1313,29/2/2024,95,Buenos Aires,13,2,3,Tarjeta de Débito,Completa,Pan integral,$12.56,Panadería,$25.12,febrero,2,jueves-02,Panadería - Tarjeta de Débito,2024
1713,29/2/2024,265,Centro,14,2,4,Mercado Pago,Completa,Facturas,$12.36,Panadería,$24.72,febrero,2,jueves-02,Panadería - Mercado Pago,2024
1907,29/2/2024,278,Centro,12,3,5,Transferencia,Pendiente,Pan francés,$8.12,Panadería,$24.36,febrero,2,jueves-02,Panadería - Transferencia,2024
2059,29/2/2024,84,Buenos Aires,20,6,3,Tarjeta de Débito,Completa,Lechugas,$4.25,Frutas y Verduras,$25.50,febrero,2,jueves-02,Frutas y Verduras - Tarjeta de Débito,2024
2606,29/2/2024,221,Buenos Aires,7,2,4,Mercado Pago,Completa,Chorizo,$11.25,Carnicería,$22.50,febrero,2,jueves-02,Carnicería - Mercado Pago,2024
66,1/3/2024,97,Buenos Aires,27,3,5,Transferencia,Completa,Agua mineral,$6.21,Bebidas,$18.63,marzo,3,viernes-03,Bebidas - Transferencia,2024
183,1/3/2024,31,Centro,38,3,3,Tarjeta de Débito,Completa,Atún enlatado,$6.21,Conservas,$18.63,marzo,3,viernes-03,Conservas - Tarjeta de Débito,2024
1188,1/3/2024,255,Buenos Aires,27,3,5,Transferencia,Pendiente,Agua mineral,$6.21,Bebidas,$18.63,marzo,3,viernes-03,Bebidas - Transferencia,2024
1422,1/3/2024,58,Buenos Aires,2,1,4,Mercado Pago,Completa,Yogur,$5.21,Lácteos,$5.21,marzo,3,viernes-03,Lácteos - Mercado Pago,2024
1465,1/3/2024,36,Buenos Aires,14,2,5,Transferencia,Completa,Facturas,$12.36,Panadería,$24.72,marzo,3,viernes-03,Panadería - Transferencia,2024
1535,1/3/2024,255,Buenos Aires,8,1,3,Tarjeta de Débito,Completa,Milanesa,$16.21,Carnicería,$16.21,marzo,3,viernes-03,Carnicería - Tarjeta de Débito,2024
2280,1/3/2024,134,Cuyo,18,1,4,Mercado Pago,Completa,Bananas,$7.25,Frutas y Verduras,$7.25,marzo,3,viernes-03,Frutas y Verduras - Mercado Pago,2024
2668,1/3/2024,117,NOA,19,5,1,Efectivo,Pendiente,Tomates,$6.54,Frutas y Verduras,$32.70,marzo,3,viernes-03,Frutas y Verduras - Efectivo,2024
2845,1/3/2024,71,Buenos Aires,5,6,3,Tarjeta de Débito,Completa,Manteca,$5.65,Lácteos,$33.90,marzo,3,viernes-03,Lácteos - Tarjeta de Débito,2024
72,2/3/2024,144,NEA,23,5,2,Tarjeta de Crédito,Completa,Papas fritas,$8.23,Congelados,$41.15,marzo,3,sábado-03,Congelados - Tarjeta de Crédito,2024
786,2/3/2024,292,Patagonia,19,6,4,Mercado Pago,Pendiente,Tomates,$6.54,Frutas y Verduras,$39.24,marzo,3,sábado-03,Frutas y Verduras - Mercado Pago,2024
2094,2/3/2024,276,Patagonia,25,5,3,Tarjeta de Débito,Completa,Pizza congelada,$15.45,Congelados,$77.25,marzo,3,sábado-03,Congelados - Tarjeta de Débito,2024
2278,2/3/2024,163,Buenos Aires,5,3,5,Transferencia,Completa,Manteca,$5.65,Lácteos,$16.95,marzo,3,sábado-03,Lácteos - Transferencia,2024
95,3/3/2024,67,NEA,14,5,4,Mercado Pago,Completa,Facturas,$12.36,Panadería,$61.80,marzo,3,domingo-03,Panadería - Mercado Pago,2024
365,3/3/2024,90,Buenos Aires,8,5,5,Transferencia,Completa,Milanesa,$16.21,Carnicería,$81.05,marzo,3,domingo-03,Carnicería - Transferencia,2024
382,3/3/2024,208,Buenos Aires,12,1,3,Tarjeta de Débito,Completa,Pan francés,$8.12,Panadería,$8.12,marzo,3,domingo-03,Panadería - Tarjeta de Débito,2024
428,3/3/2024,308,Centro,28,4,5,Transferencia,Completa,Jugos de frutas,$9.45,Bebidas,$37.80,marzo,3,domingo-03,Bebidas - Transferencia,2024
610,3/3/2024,197,Cuyo,38,3,4,Mercado Pago,Pendiente,Atún enlatado,$6.21,Conservas,$18.63,marzo,3,domingo-03,Conservas - Mercado Pago,2024
1069,3/3/2024,37,Cuyo,26,1,5,Transferencia,Completa,Hamburgesas congeladas,$9.54,Congelados,$9.54,marzo,3,domingo-03,Congelados - Transferencia,2024
1164,3/3/2024,97,Buenos Aires,12,3,4,Mercado Pago,Pendiente,Pan francés,$8.12,Panadería,$24.36,marzo,3,domingo-03,Panadería - Mercado Pago,2024
1214,3/3/2024,67,NEA,5,1,4,Mercado Pago,Completa,Manteca,$5.65,Lácteos,$5.65,marzo,3,domingo-03,Lácteos - Mercado Pago,2024
1501,3/3/2024,42,Patagonia,29,5,5,Transferencia,Completa,Cerveza,$11.54,Bebidas,$57.70,marzo,3,domingo-03,Bebidas - Transferencia,2024
1730,3/3/2024,160,Centro,33,6,3,Tarjeta de Débito,Completa,Papas chips,$8.54,Galletitas y Snacks,$51.24,marzo,3,domingo-03,Galletitas y Snacks - Tarjeta de Débito,2024
1867,3/3/2024,132,Buenos Aires,22,6,5,Transferencia,Pendiente,Cebolla,$4.21,Frutas y Verduras,$25.26,marzo,3,domingo-03,Frutas y Verduras - Transferencia,2024
2042,3/3/2024,221,Buenos Aires,22,6,5,Transferencia,Completa,Cebolla,$4.21,Frutas y Verduras,$25.26,marzo,3,domingo-03,Frutas y Verduras - Transferencia,2024
2327,3/3/2024,62,NEA,26,4,5,Transferencia,Completa,Hamburgesas congeladas,$9.54,Congelados,$38.16,marzo,3,domingo-03,Congelados - Transferencia,2024
2391,3/3/2024,271,Patagonia,32,1,4,Mercado Pago,Completa,Galletitas de chocolate,$6.25,Galletitas y Snacks,$6.25,marzo,3,domingo-03,Galletitas y Snacks - Mercado Pago,2024
2420,3/3/2024,17,Buenos Aires,1,2,2,Tarjeta de Crédito,Completa,Leche,$12.24,Lácteos,$24.48,marzo,3,domingo-03,Lácteos - Tarjeta de Crédito,2024
2778,3/3/2024,64,NEA,32,1,4,Mercado Pago,Completa,Galletitas de chocolate,$6.25,Galletitas y Snacks,$6.25,marzo,3,domingo-03,Galletitas y Snacks - Mercado Pago,2024
275,4/3/2024,27,Buenos Aires,11,5,4,Mercado Pago,Completa,Salchicha,$11.23,Carnicería,$56.15,marzo,3,lunes-03,Carnicería - Mercado Pago,2024
298,4/3/2024,158,Buenos Aires,1,3,4,Mercado Pago,Completa,Leche,$12.24,Lácteos,$36.72,marzo,3,lunes-03,Lácteos - Mercado Pago,2024
1531,4/3/2024,326,Cuyo,14,1,3,Tarjeta de Débito,Pendiente,Facturas,$12.36,Panadería,$12.36,marzo,3,lunes-03,Panadería - Tarjeta de Débito,2024
1737,4/3/2024,149,Cuyo,21,5,5,Transferencia,Completa,Zanahorias,$3.25,Frutas y Verduras,$16.25,marzo,3,lunes-03,Frutas y Verduras - Transferencia,2024
2547,4/3/2024,80,NEA,2,5,3,Tarjeta de Débito,Completa,Yogur,$5.21,Lácteos,$26.05,marzo,3,lunes-03,Lácteos - Tarjeta de Débito,2024
2913,4/3/2024,283,Buenos Aires,10,6,5,Transferencia,Completa,Costilla de cerdo,$14.25,Carnicería,$85.50,marzo,3,lunes-03,Carnicería - Transferencia,2024
290,5/3/2024,123,Patagonia,31,4,2,Tarjeta de Crédito,Completa,Galletitas de agua,$5.24,Galletitas y Snacks,$20.96,marzo,3,martes-03,Galletitas y Snacks - Tarjeta de Crédito,2024
408,5/3/2024,7,Cuyo,12,5,3,Tarjeta de Débito,Completa,Pan francés,$8.12,Panadería,$40.60,marzo,3,martes-03,Panadería - Tarjeta de Débito,2024
1171,5/3/2024,8,Buenos Aires,14,5,3,Tarjeta de Débito,Completa,Facturas,$12.36,Panadería,$61.80,marzo,3,martes-03,Panadería - Tarjeta de Débito,2024
1589,5/3/2024,112,NEA,26,2,4,Mercado Pago,Pendiente,Hamburgesas congeladas,$9.54,Congelados,$19.08,marzo,3,martes-03,Congelados - Mercado Pago,2024
2479,5/3/2024,85,Cuyo,34,5,5,Transferencia,Completa,Maníes,$5.45,Galletitas y Snacks,$27.25,marzo,3,martes-03,Galletitas y Snacks - Transferencia,2024
2669,5/3/2024,68,Patagonia,2,5,1,Efectivo,Pendiente,Yogur,$5.21,Lácteos,$26.05,marzo,3,martes-03,Lácteos - Efectivo,2024
28,6/3/2024,240,Buenos Aires,23,3,3,Tarjeta de Débito,Pendiente,Papas fritas,$8.23,Congelados,$24.69,marzo,3,miércoles-03,Congelados - Tarjeta de Débito,2024
311,6/3/2024,68,Patagonia,24,6,4,Mercado Pago,Completa,Empanadas,$13.54,Congelados,$81.24,marzo,3,miércoles-03,Congelados - Mercado Pago,2024
916,6/3/2024,307,Cuyo,17,3,3,Tarjeta de Débito,Pendiente,Manzanas,$6.54,Frutas y Verduras,$19.62,marzo,3,miércoles-03,Frutas y Verduras - Tarjeta de Débito,2024
1524,6/3/2024,292,Patagonia,34,2,5,Transferencia,Completa,Maníes,$5.45,Galletitas y Snacks,$10.90,marzo,3,miércoles-03,Galletitas y Snacks - Transferencia,2024
